home_id,temperature,usage,energy,has_elderly
0,63.34929653250815,0.4344749633443995,3.6264286264423444,0
0,66.54629921735122,0.3276803891503342,0.9244855670115852,0
0,66.42158250123447,0.4483630402927321,2.8742222578602385,0
0,69.10535036979726,0.5921911230840587,2.527635694786373,0
0,62.24951946854488,0.23012200535339816,2.6739807507049917,0
0,64.6275584591817,0.29618544292638593,2.4532098689848003,0
0,60.0,0.5254024478743596,5.739819036806011,0
0,63.52158972510971,0.25011125544001467,3.242826554601453,0
0,66.17773925120738,0.8890231228973572,3.514397345947692,0
0,62.21244599920832,0.46933270849677194,4.472570528860514,0
0,65.23949543664712,0.3186025549190239,3.3955030525485084,0
0,64.52145049502877,0.33652916897543417,3.5221306371476704,0
0,65.06666547983595,0.4033754642497414,2.202034130241821,0
0,63.716621259189964,0.3860343303203193,3.0013436955846,0
0,63.404547769345314,0.08168006606254713,2.48716431360985,0
0,64.64757349468594,0.7527481061532775,3.0599228540310537,0
0,65.66623670469423,0.49690333199764425,1.9868898946727362,0
0,62.69607049417077,0.4945247108829683,3.324691575091779,0
0,65.42739380715996,0.663574702443313,2.7031672173374597,0
0,64.8960434473172,0.28907910610663246,3.1140170087345944,0
0,68.40301779650763,0.3483345758963516,0.8188923665029624,0
0,64.6857633550867,0.5914831297438286,2.918036832220334,0
0,63.42463144660997,0.4871243898398066,4.190476276469129,0
0,70.73831381407763,0.5689804670089457,2.8514461150177604,0
0,60.0,0.48398253292950216,5.661267333374807,0
0,68.35827083468551,0.45172397367115746,1.1702177136745622,0
0,67.33757790354501,0.7867030974579841,1.7903763560981667,0
0,61.6967067309505,0.7131587417098608,5.52498139840339,0
0,68.3906845816911,0.0002481716722577687,0.0,0
0,66.11935674418825,0.7960657122344328,3.0732721548203745,0
0,63.840581148306335,0.9317457046726207,4.508470972342833,0
0,61.52368927422475,0.7463556753432221,5.574895625190777,0
0,66.69833848034312,0.4571351033487614,1.7442636209874127,0
0,62.88663964887023,0.362161157907151,3.5792962350543953,0
0,60.866182088532554,0.6455666228331735,4.723330288014608,0
0,63.94065004397879,0.376186127929008,4.15840740635068,0
0,63.61560284547745,0.571231966077876,3.305828606629823,0
0,65.19997183552587,0.495623825132247,3.4875757797426505,0
0,64.47114301422272,0.7436100875513021,4.070175613712346,0
0,68.60267831584858,0.4221083951393036,1.638118027377861,0
0,67.09519682399517,0.41143953101887154,1.8639299736188624,0
0,64.48511349432074,0.5756453229481704,2.544222927457861,0
0,62.27844025955782,0.8867679601856238,6.00427975176417,0
0,68.56587717929183,0.5161941611889134,1.5760488395691747,0
0,67.35659637349474,0.41670872728972497,2.1770273116901246,0
0,72.96803027381613,0.6715006503176225,4.422899105114816,0
0,65.79045812069063,0.6436256559649421,2.8483871280042767,0
0,69.92531334804222,0.30970564987039206,1.2461655670641965,0
0,66.38244890044591,0.39276797996419555,1.604324806765963,0
0,65.25777041489245,0.7193057712989765,3.7401889872827376,0
0,60.470128153350174,0.5856025681978855,4.8677864780838815,0
0,67.16450738707594,0.00606022698648051,0.0,0
0,62.469740229922145,0.5963958278005789,4.125542925610113,0
0,63.4600237838085,0.6852912717240645,4.745864611579156,0
0,64.86938959257951,0.33248372164737716,3.4534019071655604,0
0,64.17409726926083,0.6354372131164199,3.480555170861468,0
0,60.31079961624046,0.8744638234641441,5.693577322360157,0
0,62.61310702358896,0.5792747880128883,4.259706320192136,0
0,67.7917532023133,0.3748767409534136,1.320681378908369,0
0,67.03330222902002,0.39550770409348346,1.958820565319856,0
0,67.09532077763288,0.5026067799533102,3.0274805750471954,0
0,65.52080619099442,0.5755539183946183,3.0796830706770377,0
0,66.98685354085718,0.5125649199466364,2.8719988021007783,0
0,65.72336648776138,0.6003192730692345,2.7078118642951883,0
0,64.49538473570274,0.4706109214159254,3.207423303657682,0
0,68.49430593651357,0.536124594748044,1.559085386270739,0
0,64.26275693771888,0.6929621164656871,3.607505713478652,0
0,62.69099667900167,0.2870337694273988,3.3839000463477245,0
0,68.63651702639937,0.5217423599254771,1.7431581553057085,0
0,68.70049041362917,0.5211527294055521,1.6117154352823664,0
0,60.277534139167834,0.6841333431426142,5.639006506161774,0
0,66.91385882967467,0.4546555088901276,2.4554352390537515,0
0,60.0,0.6306096622099522,6.948385065108957,0
0,68.2084426585908,0.7205374930925423,2.0166304972198033,0
0,62.19871147726385,0.13003941256715368,3.1285647752858368,0
0,67.35262456296182,0.7337262486901067,2.7871709649046634,0
0,63.155372721748066,0.30292364057486254,4.92460122988704,0
0,65.99867732146679,0.2812119181863052,1.886378854329483,0
0,60.85784892718324,0.0,4.057391969857775,0
0,64.15758112541974,0.33936446699747047,3.711540257636438,0
0,64.82054820901499,0.499028611069794,3.2588457944028995,0
0,67.88352129925507,0.42333533874681933,1.7913616380554425,0
0,70.38284252902575,0.4074946279596496,2.7178244185592266,0
0,66.74206862519007,0.2775005291341104,1.977723671221236,0
0,65.89295134552503,0.6734458997952888,2.5566608483805067,0
0,61.91565268823739,0.6916827672426598,5.219363428609951,0
0,60.744210610953324,0.5836237043911173,5.619374671910753,0
0,65.5710109548955,0.12269439084287231,1.8161062814453115,0
0,65.40726148842946,0.9546690316034964,4.72888505991249,0
0,66.82426898600288,0.5293949300914432,2.399495369659925,0
0,67.11494393399816,0.6079218403167331,1.6938192939154173,0
0,66.0827701327734,0.20034087252561383,1.8552956096541302,0
0,60.59909634446142,0.49771131050605427,4.752046430047685,0
0,67.67788841451849,0.582670817524729,1.5593792211167001,0
0,64.68422859799647,0.47182028910652996,2.8640921277161406,0
0,62.133960665846885,0.6744323718706908,4.900607394397834,0
0,63.7557060967836,0.760069029599308,3.6304913390601774,0
0,60.803777355182426,0.2312952471865134,4.850443784069166,0
0,63.967758376066044,0.6700241164247714,3.4484352061965495,0
0,67.25235765676827,0.578867990292966,2.8954804535141907,0
1,69.75552567018744,0.7891371335911145,3.0249219564303,1
1,70.28902271816727,0.7944515041702327,4.318884963076226,1
1,72.90402218769339,0.8259389308999694,4.7357932916478935,1
1,73.90510049492474,0.8302348290331643,5.109053750410228,1
1,71.72402782388494,0.9516233322933897,5.41474987678692,1
1,72.16262826807144,0.8312458481097947,3.9202270333591573,1
1,69.74059828546977,0.768697629178356,2.219503240135776,1
1,72.75350929990465,0.6400876527462518,4.767659897221318,1
1,72.10347402093015,0.6631409884458144,4.055005441610625,1
1,69.57974408414503,0.8535491809975205,3.4142023243336563,1
1,67.42465677613643,0.9060446814110469,2.8250942364514366,1
1,68.55885979143629,0.9541370996918184,3.0225945111015715,1
1,69.66159454363758,0.7172106921084287,2.753374396728386,1
1,73.32387463549355,0.7696135564569073,4.657781521990299,1
1,74.10571955167865,0.8242333686083113,5.334604770479877,1
1,70.12096424905144,1.0,3.85375650511687,1
1,70.1841692944574,0.8114861468213896,3.112251202183504,1
1,71.52324611194493,0.9551262854732971,4.354417312726433,1
1,71.02429301814645,0.8169972902907309,2.7117586191143106,1
1,72.86186816794816,0.9153245186428456,5.519228740680201,1
1,69.95362381282578,0.9026579846552079,3.8799124948700854,1
1,72.89828597556199,0.8166088132508151,4.856515011285524,1
1,70.5215504042605,0.6979616752737845,3.4733224203314723,1
1,72.70794942213571,0.773090556207105,4.810035081258485,1
1,70.45791907542292,0.9489045173884479,3.7136721915746556,1
1,69.77381063418325,0.8877825168480113,3.2839627165254566,1
1,74.82463527967994,0.7566349673228153,5.946380846623604,1
1,73.13045416509384,0.7657691361375601,4.966286233539167,1
1,67.41590979972958,0.6269126896234433,3.1944434138466944,1
1,70.10645297642019,0.9444338791981811,4.696334203523292,1
1,73.40984584355715,0.8886063560246154,5.837248060046596,1
1,68.60667906157296,0.7862922178958147,2.281348726610015,1
1,72.54135665904622,0.8200134419173423,4.448440153640347,1
1,72.33411220693958,0.582913417186959,3.4147729932162996,1
1,69.60170684381616,0.7513285503957251,3.19471774798861,1
1,70.98236590750838,0.9334445640864136,2.92103922378358,1
1,66.81996450273944,0.8981547376730081,3.055172323177806,1
1,74.54086303313343,0.8330700557063933,5.616283484024987,1
1,70.38181498160615,0.7985281741365063,2.8243467466276004,1
1,72.60762610275252,0.8796405429696327,5.341602837574475,1
1,72.22768268295084,0.7718614893448914,3.8598549452151536,1
1,73.71576157619998,0.6335306803804992,4.892344162093119,1
1,70.13339318619488,0.7993800860326128,4.856725562939804,1
1,71.40764545505493,0.8403119327085578,3.4192557206755287,1
1,72.11821840522906,0.9122677684798022,4.7216368055504105,1
1,72.74508318286095,0.6558804239504001,4.136452794464044,1
1,73.30870867681784,0.7877088693448545,4.716496606995293,1
1,70.04523653884935,0.7924696345244877,3.780152720315819,1
1,69.67154511339116,0.6898748095152889,3.458561537655669,1
1,73.72022273249634,0.8487673274923294,5.792232423375826,1
1,66.92584813005573,0.8747368031611802,2.7996168032300606,1
1,74.14006456108534,0.7709307691968957,6.599748627334565,1
1,70.39535151584738,1.0,3.3125541637527443,1
1,70.99087434201941,0.7680639992466343,3.28331463423246,1
1,69.63531479775969,0.7553316529309333,3.168516999867832,1
1,70.90360902892837,0.7524328652031398,3.75380006964643,1
1,73.54227645196183,0.7184500926711512,5.170510543683741,1
1,72.54172620292807,0.7440974506766144,5.293222501031481,1
1,71.98537296760081,0.6565911130767477,3.9025343633478484,1
1,71.17774601226348,0.7808467176086707,3.988277889064244,1
1,68.10878005505583,0.8057474003024298,2.17437420207308,1
1,69.31172617296453,0.5717197509959202,2.6651865987003447,1
1,70.31359752673767,0.7898050487520144,3.3669746542997063,1
1,71.91535290885768,0.804213408174193,4.21078816841825,1
1,71.13930532903775,0.8514588990690539,4.395770938207927,1
1,72.96700861271692,0.9204635072575826,5.7623552916715095,1
1,71.94725477545514,0.8851354264600511,3.524980391270782,1
1,71.10870115587714,0.7379636277464449,3.9486306735146197,1
1,75.5515225951344,0.7263587827742354,5.819735986551137,1
1,71.81245337009986,0.8579504401549854,4.953886474345591,1
1,70.13611559678326,0.745272016366248,3.1788125469531163,1
1,74.71993401297387,0.6771945980876376,6.042077017330995,1
1,73.4008230968268,1.0,5.36220503817138,1
1,74.63217558048763,0.7689275735382807,4.507705557045711,1
1,70.77813612874098,0.7373475817311457,4.126907329899761,1
1,72.95261825296221,0.5807869943758022,3.7968976284857767,1
1,68.09430108185528,0.885140209237883,1.9124452002695245,1
1,72.56801282182833,0.7012064154203459,4.39565236649717,1
1,70.6845520834918,0.8028620559567826,3.6312728766011606,1
1,68.28988408896413,0.8968623156304422,3.247081479245894,1
1,73.06520080803595,0.7027731452275929,5.087125249608361,1
1,67.37973735000797,0.8079482451817539,2.781786283485972,1
1,67.17458696587155,0.9523787410193809,2.8274347691633728,1
1,71.72495291761061,0.5543252943136521,3.668922972358409,1
1,72.14269502065358,0.7189494153020781,4.310792946293311,1
1,72.94104764002643,0.7095458116212929,4.883629592111912,1
1,72.48392603305894,0.7813094877439591,4.1484881228889945,1
1,73.95331725085926,0.7952209122626462,5.162134925633791,1
1,72.40048590672484,0.693873736705341,4.5365532216464945,1
1,70.73540111211507,0.7345626653886985,4.195052079839493,1
1,70.85277776841619,0.7226775029547178,4.077382397052043,1
1,70.43555762202558,0.7649210754827132,3.5535694730373306,1
1,71.59095504884637,0.8218222732531096,4.0172468322219395,1
1,68.80530826286669,0.8910564122371081,3.277733647484321,1
1,71.68184439711791,0.9055330996546416,4.011826278876146,1
1,70.82717298633678,0.8653634261335325,3.6011760519385385,1
1,71.55127031577481,0.7126025880514903,4.66832857827169,1
1,71.55744606994132,0.7996704079672646,4.378751498895915,1
1,66.09547079736853,1.0,3.7785012344292555,1
1,69.19741236267066,0.9014532692687298,3.7176353314341544,1
2,66.51039418458538,0.630673382529021,1.660579618789032,1
2,72.35161746008816,0.7099467114812856,4.1658993315879185,1
2,75.51439656218628,0.8230943956388164,6.4052445899281985,1
2,69.13272378147416,0.7284024193073795,2.4579344397761265,1
2,77.34888427425352,0.8688838247032785,7.184703717617292,1
2,71.36448120931331,0.8466782550264863,4.145257011752748,1
2,65.85413751723131,0.9367370254721994,4.561570704910388,1
2,70.22892352006417,0.8958253826152571,3.622219270865406,1
2,73.66087712653817,0.8227261409134569,5.976933677101181,1
2,74.99863441249961,0.8747980434061916,4.767466090544394,1
2,72.43619709650336,0.9005102162299656,5.593557087606096,1
2,74.13518884175794,0.7492562714092018,5.964066292537886,1
2,68.64442891701529,0.7670669001680198,3.0745424957063,1
2,69.63947682561218,0.790317396260659,2.18473159998618,1
2,67.64108143599643,0.7524469455835651,2.9462436163637227,1
2,69.7898738480162,0.9015686945063485,3.574583419689519,1
2,72.52383797287133,0.7372689458322697,3.209057103970146,1
2,71.42531152476604,0.9251651471399824,5.137240057720318,1
2,72.73569807332636,0.7633026801119618,5.37984361627355,1
2,69.12697196500653,0.8472396642839358,2.152948939422488,1
2,69.24894994637627,0.8166415148762889,3.1621100554670587,1
2,71.40922041904983,0.7024020191708333,4.506111827759506,1
2,69.79470438938937,0.798011027050921,3.906465932576019,1
2,73.60369833632019,0.8333643531450597,5.719972753175037,1
2,69.74516223124505,0.7935707312889503,1.9296668695406196,1
2,70.00922151413751,0.6657293441493717,3.3665701728347757,1
2,71.83767882773698,0.9701429243526172,4.72021623773937,1
2,70.22142361654501,0.8087699482861737,4.034950417490273,1
2,68.53011121292518,0.7205697424836479,2.5548455631304448,1
2,68.80128835033582,0.9620768023467274,3.276933777063662,1
2,72.07553191681392,0.8617389809720326,4.943434826027674,1
2,68.28257697087588,0.679983000359839,2.0952808009815778,1
2,73.79432885509762,0.6955505253600122,4.971677363682875,1
2,69.6192014313965,0.7777605280112159,2.865270300167519,1
2,72.23243163393612,0.8297306978849823,3.8027034150307237,1
2,69.73917475194074,0.8622799831463922,3.740354062295181,1
2,69.16951724000727,0.8950178479528568,2.866797004026919,1
2,71.49220736458037,0.8539572406400143,4.207579471189859,1
2,73.1035669340318,0.9346745978640996,5.499294239835167,1
2,70.50526449827979,0.812679315968047,2.6480613752613147,1
2,70.86904529248508,0.7240360619521778,2.675956380260663,1
2,72.6148347221656,0.7996649130341027,4.556542811880505,1
2,72.68105450050311,0.7931019339654208,4.9471147932976445,1
2,70.92301655996052,0.5421784570337509,3.460062786406091,1
2,70.11304021502943,0.7438633140904342,2.492452801848063,1
2,71.16531191889007,0.8314203732950451,4.3952328215365775,1
2,70.61817701722332,0.7575784434788214,3.4592890298899546,1
2,71.6259483036337,0.7353790638177001,3.577532720721715,1
2,68.61145914630849,0.8911376195804565,2.654866503865929,1
2,71.55436315871749,0.7083454175224561,4.303146497946198,1
2,69.5633931676585,0.8711622650470824,3.5321862715132846,1
2,72.81177522298101,0.6667255529211715,4.431217531631681,1
2,69.65506430125897,1.0,3.949280020033437,1
2,69.68978046561814,0.7784314473098743,3.644233463046791,1
2,71.89079764882348,0.7676734710703944,4.199869453921261,1
2,71.0284237776324,0.914306590288992,4.284291102910293,1
2,75.55330325279768,0.7581295159193552,6.6201255442258065,1
2,67.74139477889149,0.9454927808325667,2.799987640920376,1
2,71.21970589390949,0.8371593830486527,4.430401393741045,1
2,73.25929896994474,0.7881602099453772,4.74227787447193,1
2,69.8433721541454,0.7774994096629625,3.046250635355695,1
2,69.17888431052025,0.9207592170430262,3.2996949279893832,1
2,69.25827070470734,0.8230487214603504,3.3559179432281048,1
2,67.77607764069982,0.8432308731190771,3.238744780282853,1
2,73.69940925462139,0.854100187260363,5.46027782086117,1
2,70.34076531638718,0.8132936185222691,2.8603450580986234,1
2,70.10394572039954,0.8519872226349984,3.9236576748717327,1
2,66.75180385133966,0.788167657731901,4.215522134598729,1
2,68.13258285507624,0.7950191368173425,2.505683253523821,1
2,73.93077951103818,0.6880885071973292,4.175271457521289,1
2,71.60621133220116,0.8297760250918398,4.377260186111523,1
2,73.33300165985021,0.628045899328778,4.549132226319521,1
2,73.07998487965966,0.8283558070610914,4.98150543933191,1
2,68.99875943885412,0.7719383983835186,3.2878998645661834,1
2,75.85969545730794,0.8374585109450978,7.131360654657123,1
2,74.89946519120245,0.6951171665918324,5.876876967977264,1
2,69.87246711575393,0.5880642631961358,2.6338973051298407,1
2,63.86358940128024,0.7649134693026461,4.925785099452635,1
2,70.28693582011185,0.6954087331142902,2.4827792887916753,1
2,71.4765925242429,0.6219443316789518,3.2461011967913103,1
2,69.86456193044862,0.876798326969457,3.260362056831814,1
2,70.55695580663057,0.9601238227142042,4.14337404749193,1
2,69.34268392732442,0.720304856422545,3.085623864173262,1
2,72.8432694367077,0.7924229172778546,4.698546996018772,1
2,71.1272664807371,0.7692214383320188,3.418279658113472,1
2,72.90302812588591,0.7341101578023798,5.141269678698159,1
2,73.44440669241587,0.8663737213888021,5.203596149271994,1
2,66.6513528718267,0.9010141460428619,3.428430462650751,1
2,69.4589555783318,0.7131392810734396,3.1444295051241706,1
2,69.7519414127189,0.8044766867094904,3.308839570449398,1
2,76.14274471937756,0.9284533033933895,6.878368117241093,1
2,71.29801073380065,0.8689036203214973,4.770952938082733,1
2,72.62512119272613,0.8837697438400489,5.039554565168398,1
2,67.23861646145097,0.9367985307442415,3.622485854402482,1
2,71.28643090499504,0.9354845172373251,4.722002726368692,1
2,72.95658596423252,0.9028642630303066,6.195329543300637,1
2,72.72393017012031,0.8144937414781181,5.010153018429075,1
